UserID,Consumption,UsageType,TariffPlan,Location,AverageDailyConsumption,TimeOfDay,MeterID,MeterStatus,PaymentHistory,FraudReported
960,289.02,gas,Residential,Miami,454.63,peak,M-3253,Tampered,Late,1
961,432.33,electricity,Commercial,Houston,134.64,off-peak,M-9371,Normal,Late,1
962,440.94,electricity,Commercial,Houston,243.34,peak,M-8760,Normal,On-Time,0
963,451.42,gas,Commercial,Dallas,163.03,peak,M-7521,Tampered,Late,1
964,23.78,electricity,Residential,Boston,487.07,off-peak,M-7990,Tampered,Late,1
965,69.31,electricity,Residential,Seattle,351.39,off-peak,M-6397,Tampered,On-Time,1
966,470.94,gas,Commercial,New York,121.36,off-peak,M-2860,Normal,On-Time,1
967,472.91,gas,Residential,Los Angeles,440.25,peak,M-3624,Normal,Late,0
968,235.61,gas,Commercial,New York,129.34,off-peak,M-8716,Normal,On-Time,0
969,1.57,gas,Residential,Chicago,94.48,peak,M-4289,Normal,Late,0
970,419.18,gas,Residential,New York,229.3,off-peak,M-4072,Normal,Late,0
971,265.84,gas,Residential,Dallas,393.1,off-peak,M-2014,Normal,On-Time,0
972,268.5,electricity,Commercial,Los Angeles,124.34,peak,M-8919,Normal,On-Time,1
973,462.45,gas,Commercial,Seattle,333.01,off-peak,M-9855,Normal,Late,0
974,308.34,electricity,Commercial,Chicago,129.01,peak,M-2370,Normal,Late,1
975,115.61,electricity,Residential,Boston,7.71,off-peak,M-2338,Tampered,On-Time,1
976,340.9,gas,Commercial,Los Angeles,20.91,peak,M-3505,Tampered,On-Time,1
977,230.33,gas,Residential,New York,362.49,off-peak,M-9810,Tampered,On-Time,1
978,278.94,electricity,Commercial,Houston,317.18,peak,M-6903,Tampered,Late,1
979,1.34,gas,Residential,Dallas,410.4,off-peak,M-2327,Normal,On-Time,0
980,388.5,gas,Commercial,Boston,357.72,peak,M-7351,Tampered,Late,1
981,6.64,gas,Residential,New York,16.28,peak,M-8492,Tampered,Late,1
982,305.49,gas,Residential,Seattle,114.74,off-peak,M-7543,Tampered,On-Time,1
983,243.61,electricity,Residential,Boston,345.89,peak,M-8959,Normal,On-Time,0
984,343.03,gas,Residential,Houston,41.1,off-peak,M-2095,Tampered,On-Time,1
985,135.32,electricity,Residential,New York,411.99,off-peak,M-7540,Tampered,Late,1
986,267.88,gas,Residential,Chicago,212.06,off-peak,M-8949,Normal,Late,0
987,224.41,electricity,Residential,Houston,211.81,off-peak,M-9207,Tampered,Late,1
988,357.8,electricity,Residential,New York,19.72,peak,M-8030,Tampered,Late,1
989,77.64,gas,Residential,Seattle,309.13,peak,M-4149,Normal,Late,0
990,471.98,electricity,Commercial,New York,151.49,off-peak,M-9758,Tampered,On-Time,1
991,453.42,electricity,Residential,Houston,404.07,off-peak,M-5066,Tampered,On-Time,1
992,361.19,electricity,Residential,Chicago,428.71,peak,M-3099,Tampered,On-Time,1
993,367.02,gas,Residential,Houston,468.88,peak,M-7554,Normal,On-Time,0
994,176.99,electricity,Residential,Dallas,293.01,peak,M-8290,Tampered,On-Time,1
995,425.78,electricity,Commercial,Seattle,53,off-peak,M-3534,Normal,On-Time,1
996,140.62,electricity,Commercial,Houston,417.44,off-peak,M-9034,Tampered,Late,1
997,94.52,electricity,Commercial,Boston,246.73,peak,M-1846,Normal,Late,0
998,328.91,electricity,Residential,New York,209.44,off-peak,M-5184,Normal,On-Time,0
999,309.55,electricity,Residential,Seattle,211.32,off-peak,M-7199,Tampered,Late,1
1000,252.4,gas,Residential,Boston,64.33,off-peak,M-2249,Normal,On-Time,1
1001,331.78,electricity,Commercial,Miami,391.37,off-peak,M-6711,Tampered,On-Time,1
1002,225.41,electricity,Commercial,Houston,65.14,off-peak,M-4934,Normal,On-Time,1
1003,219.41,electricity,Commercial,Miami,92.94,off-peak,M-4126,Tampered,On-Time,1
1004,406.83,electricity,Residential,Houston,375.25,off-peak,M-5959,Tampered,Late,1
1005,271.82,electricity,Residential,New York,33.71,peak,M-5984,Normal,Late,1
1006,150.84,gas,Commercial,Miami,65.02,off-peak,M-8584,Tampered,Late,1
1007,438.52,electricity,Commercial,Dallas,408.16,peak,M-7558,Tampered,Late,1
1008,130.69,electricity,Commercial,Boston,418.46,off-peak,M-6083,Tampered,On-Time,1
1009,143.86,electricity,Residential,Boston,385.73,off-peak,M-5317,Normal,Late,0
1010,90.03,electricity,Commercial,Miami,69.18,peak,M-6731,Normal,Late,0
1011,328.4,electricity,Residential,Seattle,229.68,off-peak,M-1271,Normal,Late,0
1012,184.22,gas,Commercial,Los Angeles,300.75,off-peak,M-6841,Tampered,Late,1
1013,426.16,electricity,Commercial,Houston,229.43,peak,M-1216,Tampered,Late,1
1014,82.84,gas,Residential,Miami,265.15,off-peak,M-6752,Normal,Late,0
1015,339.2,electricity,Residential,Seattle,27.44,off-peak,M-6497,Normal,On-Time,1
1016,173.38,gas,Commercial,Los Angeles,232.86,off-peak,M-1287,Normal,Late,0
1017,204.89,gas,Commercial,Boston,480.18,peak,M-7851,Normal,On-Time,0
1018,216.61,electricity,Commercial,New York,252.22,off-peak,M-8823,Normal,On-Time,0
1019,280.91,electricity,Commercial,New York,3.89,off-peak,M-4498,Normal,On-Time,1
1020,380.38,electricity,Residential,Los Angeles,432.19,peak,M-7410,Normal,Late,0
1021,420.86,gas,Residential,New York,232.46,off-peak,M-2694,Tampered,Late,1
1022,137.85,gas,Commercial,Los Angeles,367.85,off-peak,M-2298,Normal,Late,0
1023,101.59,gas,Commercial,Seattle,358.29,peak,M-3233,Normal,Late,0
1024,87.63,gas,Residential,Chicago,294.13,off-peak,M-8264,Tampered,On-Time,1
1025,431.31,electricity,Residential,Miami,366.32,peak,M-8687,Normal,On-Time,0
1026,153.26,gas,Commercial,Houston,438.04,peak,M-8872,Tampered,On-Time,1
1027,284.95,gas,Residential,Dallas,296.78,peak,M-6050,Tampered,Late,1
1028,261.49,gas,Residential,Los Angeles,69.72,off-peak,M-9324,Normal,Late,1
1029,424.1,electricity,Residential,Seattle,189.66,peak,M-1211,Normal,On-Time,1
1030,128.8,electricity,Commercial,Boston,310.05,off-peak,M-1101,Normal,Late,0
1031,104.9,electricity,Residential,Chicago,362.29,off-peak,M-5470,Normal,Late,0
1032,196.36,electricity,Commercial,Houston,198.11,off-peak,M-2347,Tampered,Late,1
1033,276,gas,Commercial,Chicago,321.5,off-peak,M-7402,Normal,On-Time,0
1034,432.1,gas,Residential,Dallas,488.12,peak,M-2899,Tampered,On-Time,1
1035,408.09,electricity,Commercial,Chicago,120.88,peak,M-8364,Normal,Late,1
1036,35.99,electricity,Residential,Los Angeles,315.33,off-peak,M-8398,Tampered,On-Time,1
1037,475.93,electricity,Commercial,Chicago,495.13,off-peak,M-7046,Normal,On-Time,0
1038,437.84,electricity,Residential,Chicago,133.93,peak,M-6866,Normal,Late,1
1039,60.87,electricity,Commercial,Los Angeles,197.36,off-peak,M-4240,Normal,Late,0
1040,81.61,gas,Residential,Dallas,237.24,off-peak,M-6055,Tampered,On-Time,1
1041,131.1,gas,Commercial,Boston,482.23,peak,M-8275,Tampered,Late,1
1042,467.88,electricity,Commercial,Houston,195.37,off-peak,M-7356,Tampered,On-Time,1
1043,228.81,gas,Residential,Seattle,4.28,off-peak,M-6340,Tampered,On-Time,1
1044,124.92,electricity,Commercial,Los Angeles,367.65,peak,M-9642,Tampered,On-Time,1
1045,50.07,electricity,Commercial,New York,298.17,off-peak,M-8917,Normal,Late,0
1046,239.2,electricity,Commercial,Dallas,55.54,peak,M-2032,Tampered,On-Time,1
1047,308.52,electricity,Residential,Los Angeles,489.51,off-peak,M-1199,Normal,On-Time,0
1048,218.26,gas,Residential,Boston,75.44,peak,M-5910,Tampered,On-Time,1
1049,19.58,gas,Commercial,Houston,0.83,peak,M-4094,Normal,Late,1
1050,257.13,gas,Residential,Seattle,189.4,off-peak,M-4017,Normal,On-Time,0
1051,144.31,electricity,Commercial,Seattle,421.05,off-peak,M-3182,Normal,Late,0
1052,404.8,electricity,Commercial,Los Angeles,456.73,off-peak,M-3240,Normal,On-Time,0
1053,482.55,electricity,Commercial,New York,133.41,peak,M-8140,Tampered,Late,1
1054,360.25,electricity,Commercial,Chicago,177.34,off-peak,M-7735,Tampered,On-Time,1
1055,183.23,electricity,Residential,Boston,94.38,peak,M-2680,Normal,Late,0
1056,24.85,electricity,Commercial,Boston,100.98,off-peak,M-8553,Tampered,On-Time,1
1057,200.71,electricity,Commercial,Miami,107.27,off-peak,M-9884,Tampered,On-Time,1
1058,465.69,gas,Residential,Dallas,260.56,peak,M-5348,Tampered,Late,1
1059,55.22,electricity,Commercial,Miami,439.38,peak,M-8075,Normal,Late,0
1060,486.17,gas,Commercial,Dallas,286.85,peak,M-5536,Normal,Late,0
1061,136.26,electricity,Residential,New York,414.51,off-peak,M-9983,Tampered,Late,1
1062,472.57,electricity,Commercial,New York,41.4,off-peak,M-4100,Normal,Late,1
1063,203.08,electricity,Residential,Chicago,220.52,off-peak,M-6380,Tampered,On-Time,1
1064,80.79,gas,Commercial,Dallas,92.11,peak,M-8972,Tampered,On-Time,1
1065,20.76,electricity,Commercial,Dallas,303.72,peak,M-7739,Normal,Late,0
1066,57.48,electricity,Residential,Dallas,154.12,peak,M-8083,Normal,Late,0
1067,355.92,gas,Commercial,Boston,28.5,peak,M-5878,Tampered,Late,1
1068,64.36,electricity,Residential,Boston,488.75,off-peak,M-3777,Normal,Late,0
1069,86.39,gas,Residential,Houston,83.49,off-peak,M-8722,Tampered,On-Time,1
1070,177.24,gas,Residential,Boston,112.55,off-peak,M-5428,Normal,On-Time,0
1071,482.16,electricity,Residential,Chicago,482.43,off-peak,M-1572,Tampered,On-Time,1
1072,11.16,gas,Commercial,Houston,323.86,off-peak,M-4345,Tampered,On-Time,1
1073,470.22,electricity,Commercial,New York,381.08,peak,M-8685,Tampered,On-Time,1
1074,252.64,electricity,Commercial,New York,231.02,peak,M-4280,Tampered,Late,1
1075,13.54,gas,Residential,Los Angeles,364.71,off-peak,M-3945,Tampered,On-Time,1
1076,33.82,gas,Commercial,Boston,204.19,peak,M-9193,Tampered,Late,1
1077,379.69,electricity,Residential,New York,375.12,off-peak,M-7737,Tampered,On-Time,1
1078,366.1,gas,Residential,Houston,378.61,off-peak,M-7346,Tampered,On-Time,1
1079,154.25,gas,Residential,Houston,389.49,peak,M-5304,Tampered,On-Time,1
1080,314.98,electricity,Residential,New York,266,peak,M-8584,Normal,Late,0
1081,464.54,gas,Commercial,Miami,163.95,peak,M-5506,Normal,On-Time,1
1082,177.12,gas,Residential,Seattle,494.83,off-peak,M-7447,Normal,On-Time,0
1083,391.48,gas,Residential,Seattle,155.27,peak,M-1067,Tampered,Late,1
1084,58.4,electricity,Residential,Dallas,121.55,peak,M-6347,Tampered,On-Time,1
1085,77.61,electricity,Residential,Chicago,350.25,off-peak,M-2160,Tampered,Late,1
1086,194.33,gas,Residential,Boston,366.7,off-peak,M-8866,Tampered,Late,1
1087,346.25,gas,Commercial,Miami,446.44,peak,M-8059,Normal,On-Time,0
1088,260.36,electricity,Commercial,Chicago,356.52,off-peak,M-5300,Tampered,Late,1
1089,190.09,gas,Commercial,Boston,368.49,off-peak,M-3360,Tampered,Late,1
1090,427.59,electricity,Commercial,Chicago,139.78,off-peak,M-4711,Normal,Late,1
1091,2.21,gas,Residential,Houston,306.02,peak,M-2292,Tampered,On-Time,1
1092,368.49,electricity,Commercial,New York,96.24,peak,M-5504,Normal,Late,1
1093,192.21,gas,Residential,Boston,480.7,peak,M-5872,Normal,On-Time,0
1094,204.26,gas,Commercial,Los Angeles,12.43,peak,M-1756,Tampered,Late,1
1095,383.14,electricity,Residential,New York,134.6,peak,M-7787,Normal,Late,1
1096,175.46,gas,Commercial,New York,206.51,off-peak,M-8834,Normal,Late,0
1097,312.44,electricity,Residential,New York,344.97,peak,M-8197,Tampered,Late,1
1098,75.99,electricity,Commercial,Los Angeles,273.24,peak,M-6069,Normal,On-Time,0
1099,394.3,gas,Commercial,New York,33.96,peak,M-1269,Normal,On-Time,1
1100,19.48,gas,Residential,Houston,51.65,peak,M-8901,Tampered,On-Time,1
1101,478.63,gas,Commercial,Los Angeles,258.17,peak,M-2376,Normal,Late,0
1102,463.46,electricity,Commercial,New York,420.08,off-peak,M-7392,Tampered,Late,1
1103,63.96,gas,Residential,New York,424.08,off-peak,M-5500,Tampered,On-Time,1
1104,496.04,electricity,Residential,Los Angeles,407.15,peak,M-4289,Normal,On-Time,0
1105,260.97,gas,Commercial,Chicago,138.99,off-peak,M-4164,Tampered,Late,1
1106,484.74,electricity,Commercial,New York,347.4,off-peak,M-1267,Normal,On-Time,0
1107,353.81,electricity,Residential,New York,463.77,peak,M-5659,Normal,On-Time,0
1108,122.83,gas,Commercial,Seattle,245.82,off-peak,M-2432,Tampered,On-Time,1
1109,81.21,gas,Commercial,Dallas,377,peak,M-3936,Tampered,Late,1
1110,53.36,gas,Residential,New York,326.37,off-peak,M-4559,Normal,Late,0
1111,471.97,gas,Residential,Seattle,155.15,peak,M-7200,Tampered,On-Time,1
1112,2.44,gas,Commercial,Houston,14.82,off-peak,M-2823,Tampered,On-Time,1
1113,451.86,electricity,Commercial,Los Angeles,472.76,off-peak,M-7382,Tampered,Late,1
1114,451.94,electricity,Residential,Houston,160.82,off-peak,M-5498,Tampered,On-Time,1
1115,358.43,gas,Residential,Dallas,378.63,off-peak,M-9815,Normal,On-Time,0
1116,230.37,electricity,Commercial,Miami,388.17,peak,M-8861,Tampered,Late,1
1117,398.26,electricity,Residential,Los Angeles,491.09,off-peak,M-6645,Normal,On-Time,0
1118,266.49,electricity,Commercial,Houston,347.28,peak,M-3044,Tampered,Late,1
1119,405.21,electricity,Residential,Seattle,230.95,peak,M-8349,Normal,On-Time,0
1120,184.04,gas,Commercial,Dallas,270.8,peak,M-2149,Normal,On-Time,0
1121,177,gas,Residential,Los Angeles,290.27,peak,M-5734,Tampered,Late,1
1122,48.03,gas,Residential,Houston,128.35,off-peak,M-4146,Tampered,Late,1
1123,192.29,electricity,Commercial,Miami,243.08,off-peak,M-3296,Normal,On-Time,0
1124,20.25,electricity,Residential,Miami,75.89,off-peak,M-3923,Normal,On-Time,0
1125,370.17,electricity,Commercial,Boston,56.16,off-peak,M-5687,Normal,On-Time,1
1126,32.06,electricity,Residential,Dallas,379.51,off-peak,M-4378,Normal,On-Time,0
1127,177.83,electricity,Residential,Los Angeles,157,peak,M-6409,Normal,On-Time,0
1128,24.75,gas,Residential,Chicago,247.94,off-peak,M-2466,Normal,On-Time,0
1129,461.6,electricity,Residential,Houston,488.57,off-peak,M-2274,Tampered,Late,1
1130,487.4,gas,Residential,Dallas,272.47,peak,M-9391,Tampered,On-Time,1
1131,281.05,electricity,Residential,Chicago,313.53,peak,M-2073,Normal,On-Time,0
1132,484.87,gas,Residential,Seattle,92.85,peak,M-5197,Tampered,Late,1
1133,44.66,gas,Commercial,Los Angeles,40.39,off-peak,M-2038,Tampered,Late,1
1134,443.43,gas,Commercial,New York,497.76,off-peak,M-1730,Tampered,Late,1
1135,406.16,gas,Residential,Dallas,2.01,peak,M-8176,Tampered,On-Time,1
1136,188.15,electricity,Commercial,Dallas,1.22,off-peak,M-8696,Tampered,On-Time,1
1137,288.75,gas,Commercial,Dallas,167.58,off-peak,M-6263,Normal,On-Time,0
1138,168.85,gas,Residential,Los Angeles,153.3,peak,M-9266,Tampered,On-Time,1
1139,213.96,gas,Commercial,Dallas,260.25,off-peak,M-3985,Normal,On-Time,0
1140,200.71,electricity,Commercial,Seattle,145.47,peak,M-9481,Normal,Late,0
1141,199.76,gas,Residential,Los Angeles,491.85,peak,M-3025,Tampered,Late,1
1142,464.56,electricity,Commercial,Miami,408.79,peak,M-7822,Tampered,On-Time,1
1143,415.05,gas,Residential,New York,462.21,peak,M-3926,Normal,Late,0
1144,399.47,electricity,Commercial,Boston,463.29,peak,M-6928,Tampered,Late,1
1145,128.57,gas,Commercial,Los Angeles,311.23,peak,M-6919,Normal,On-Time,0
1146,403.15,gas,Residential,Seattle,30.34,off-peak,M-8980,Tampered,Late,1
1147,223.66,gas,Commercial,New York,263.24,off-peak,M-3601,Normal,On-Time,0
1148,326.95,electricity,Residential,Dallas,330.75,peak,M-2373,Normal,Late,0
1149,228.05,gas,Commercial,New York,461.69,peak,M-8320,Tampered,Late,1
1150,263.21,electricity,Residential,Chicago,449.14,peak,M-8209,Tampered,On-Time,1
1151,400.59,gas,Residential,Seattle,225.19,peak,M-1614,Tampered,On-Time,1
1152,73.33,electricity,Commercial,Boston,395.49,peak,M-7792,Tampered,Late,1
1153,236.69,electricity,Residential,Los Angeles,343.56,off-peak,M-5418,Normal,On-Time,0
1154,462.35,gas,Commercial,Miami,254.71,off-peak,M-7608,Tampered,On-Time,1
1155,147.13,electricity,Commercial,New York,373.4,off-peak,M-7313,Tampered,Late,1
1156,235.53,gas,Residential,New York,204.94,peak,M-8183,Normal,On-Time,0
1157,6.03,electricity,Commercial,Miami,35.12,off-peak,M-7262,Tampered,On-Time,1
1158,283.75,electricity,Residential,Chicago,232.5,off-peak,M-5699,Tampered,Late,1
1159,395.04,gas,Commercial,Miami,425.14,peak,M-8228,Tampered,Late,1
1160,119.98,electricity,Commercial,Los Angeles,339.27,peak,M-1054,Normal,Late,0
1161,366.94,gas,Commercial,Dallas,423.4,peak,M-6093,Normal,Late,0
1162,107.26,electricity,Residential,Miami,374.98,off-peak,M-2697,Tampered,Late,1
1163,293.05,gas,Residential,Dallas,35.76,peak,M-2887,Normal,On-Time,1
1164,279.97,electricity,Commercial,Houston,440.97,off-peak,M-3105,Normal,On-Time,0
1165,45.85,electricity,Residential,Miami,208.3,off-peak,M-4288,Tampered,Late,1
1166,154.47,electricity,Commercial,Boston,109.53,peak,M-4229,Tampered,On-Time,1
1167,67.62,gas,Commercial,Chicago,332.05,off-peak,M-1799,Normal,Late,0
1168,487.72,electricity,Commercial,Chicago,142.54,off-peak,M-9256,Tampered,Late,1
1169,282.68,electricity,Commercial,Dallas,484.4,off-peak,M-6527,Tampered,On-Time,1
1170,50.24,gas,Residential,Boston,405.09,peak,M-3666,Tampered,On-Time,1
1171,476.11,electricity,Residential,Los Angeles,415.02,peak,M-6863,Tampered,On-Time,1
1172,137.25,electricity,Commercial,Los Angeles,167.56,peak,M-8673,Tampered,Late,1
1173,11.45,electricity,Commercial,Boston,330.61,off-peak,M-8203,Tampered,On-Time,1
1174,44.33,electricity,Commercial,Dallas,202.82,off-peak,M-5197,Normal,On-Time,0
1175,91.21,gas,Residential,Chicago,152.98,off-peak,M-3493,Tampered,Late,1
1176,184.4,gas,Commercial,New York,467.62,off-peak,M-6759,Tampered,On-Time,1
1177,279.35,gas,Residential,Seattle,200.87,off-peak,M-2629,Normal,Late,0
1178,393.61,gas,Commercial,New York,416.22,peak,M-6509,Normal,Late,0
1179,132.84,electricity,Commercial,Dallas,181.73,off-peak,M-5186,Normal,On-Time,0
1180,198.21,gas,Commercial,Seattle,37.15,peak,M-3186,Tampered,Late,1
1181,205.76,electricity,Residential,Miami,357.68,off-peak,M-9827,Normal,Late,0
1182,3.73,electricity,Residential,Miami,443.64,peak,M-5994,Tampered,On-Time,1
1183,486.98,gas,Residential,Houston,184.2,peak,M-1967,Tampered,On-Time,1
1184,84.19,electricity,Residential,Miami,341.43,peak,M-5925,Normal,On-Time,0
1185,445.98,electricity,Residential,Houston,101.1,off-peak,M-5774,Tampered,Late,1
1186,452.08,gas,Commercial,Dallas,382.9,off-peak,M-4942,Normal,Late,0
1187,154.66,electricity,Residential,Miami,80.14,peak,M-1926,Tampered,On-Time,1
1188,328.21,gas,Residential,Boston,46.16,off-peak,M-9174,Normal,On-Time,1
1189,25.55,electricity,Residential,Dallas,209.71,peak,M-4856,Normal,Late,0
1190,276.26,electricity,Commercial,New York,243.58,off-peak,M-7581,Tampered,On-Time,1
1191,76.34,gas,Residential,Chicago,359.39,peak,M-4496,Tampered,On-Time,1
1192,405.76,gas,Commercial,Los Angeles,351.91,peak,M-2434,Normal,Late,0
1193,211.65,electricity,Residential,Houston,20.15,peak,M-2221,Normal,On-Time,1
1194,7.32,gas,Commercial,New York,312.71,off-peak,M-3176,Tampered,Late,1
1195,69.17,gas,Commercial,Seattle,237.72,off-peak,M-4227,Normal,On-Time,0
1196,5.49,electricity,Residential,Houston,328.59,peak,M-1166,Tampered,On-Time,1
1197,123.17,gas,Residential,Dallas,101.71,peak,M-2605,Tampered,On-Time,1
1198,152.69,gas,Residential,Seattle,178.64,off-peak,M-4853,Tampered,Late,1
1199,292.98,electricity,Commercial,Boston,272.83,peak,M-8758,Tampered,Late,1
1200,283.57,electricity,Commercial,New York,415.21,off-peak,M-6576,Tampered,On-Time,1
1201,143.27,electricity,Commercial,Seattle,107.79,off-peak,M-4820,Tampered,Late,1
1202,425.24,electricity,Commercial,Houston,182.66,peak,M-5040,Tampered,On-Time,1
1203,169.76,gas,Commercial,New York,34.9,off-peak,M-6775,Normal,Late,1
1204,296.91,electricity,Commercial,Miami,332.68,off-peak,M-6086,Tampered,Late,1
1205,240.13,electricity,Commercial,Chicago,263.87,off-peak,M-5876,Tampered,Late,1
1206,340.47,gas,Commercial,Seattle,55.48,off-peak,M-9257,Tampered,On-Time,1
1207,120.64,gas,Residential,Miami,116.74,off-peak,M-5256,Normal,Late,0
1208,406.4,electricity,Commercial,Houston,25.82,peak,M-9900,Tampered,Late,1
1209,315.8,gas,Residential,Houston,404.01,peak,M-8885,Normal,Late,0
1210,325.27,electricity,Commercial,Seattle,310.95,off-peak,M-9571,Tampered,On-Time,1
1211,412.82,electricity,Residential,Miami,143.67,peak,M-7934,Tampered,On-Time,1
1212,177.24,gas,Commercial,Miami,122.41,peak,M-7790,Tampered,Late,1
1213,122.83,gas,Commercial,Dallas,496.38,peak,M-1162,Normal,On-Time,0
1214,454.33,gas,Residential,Houston,363.37,off-peak,M-3565,Normal,Late,0
1215,445.95,gas,Commercial,Los Angeles,474.17,peak,M-5854,Tampered,Late,1
1216,465.48,electricity,Residential,Boston,121.33,peak,M-7200,Tampered,Late,1
1217,328,electricity,Commercial,Dallas,53.62,off-peak,M-1917,Normal,Late,1
1218,41.95,gas,Residential,Houston,222.81,off-peak,M-2885,Tampered,On-Time,1
1219,497.76,electricity,Commercial,Chicago,174.4,off-peak,M-5456,Tampered,Late,1
1220,431.15,electricity,Residential,Boston,46.67,off-peak,M-3733,Normal,On-Time,1
1221,441.47,electricity,Commercial,New York,25.33,peak,M-5816,Tampered,On-Time,1
